時刻,x軸の加速度,y軸の加速度,z軸の加速度,x軸の速度,y軸の加速度,z軸の加速度,PCから受信した値
2023-02-17 05:21:24.214153,1.34547238,-100.04548197,-25.75618556,0.0005071620542480559,-0.03771112131926202,-0.009708530752732258,b''
2023-02-17 05:21:24.417873,-0.38442067999999996,-100.33379747999999,-24.31460801,-0.00014233715916667222,-0.037149998542645335,-0.00900282531722496,b''
2023-02-17 05:21:24.621630,-3.2675757799999996,-97.16232686999999,-25.179554539999998,-0.001187273380452325,-0.035303923165884044,-0.009148988990546059,b''
2023-02-17 05:21:24.825500,-4.61304816,-99.66106128999999,-25.948395899999998,-0.001732242310524157,-0.03742365158359462,-0.009743862996629105,b''
2023-02-17 05:21:25.029263,1.4415775499999999,-103.31305775,-20.56650638,0.0005248281762249007,-0.037612685962812975,-0.007487548647532094,b''
2023-02-17 05:21:25.233236,-4.5169429899999995,-99.66106128999999,-21.81587359,-0.001694000082792968,-0.037376129486347054,-0.00818165997441156,b''
2023-02-17 05:21:25.437314,-3.8442068,-99.08443026999998,-23.353556309999995,-0.0014609493349126979,-0.0376559691071634,-0.008875267209532467,b''
2023-02-17 05:21:25.641523,-1.9221034,-99.56495611999999,-21.911978759999997,-0.0007488052739148543,-0.03878811318872977,-0.008536380122563969,b''
2023-02-17 05:21:25.845621,-3.3636809499999996,-98.98832509999998,-21.52755808,-0.0012342226462465078,-0.03632140930403693,-0.007899024936023125,b''
2023-02-17 05:21:26.050258,-1.6337878899999998,-98.79611475999998,-21.23924257,-0.0006119443834293747,-0.03700463683344424,-0.007955276984603188,b''
2023-02-17 05:21:26.254963,-1.72989306,-103.31305775,-30.177023379999998,-0.0006194828453303103,-0.036996892152274086,-0.010806534079733865,b''
2023-02-17 05:21:26.459501,-6.24683605,-84.95697028,-39.114804189999994,-0.002181915000250001,-0.0296740440035137,-0.013662144693853406,b''
2023-02-17 05:21:26.664247,-14.031354819999997,-103.21695258,-30.080918209999997,-0.0051016369105809645,-0.037528479739194154,-0.010937070910927105,b''
2023-02-17 05:21:26.869258,-1.72989306,-103.88968876999999,-24.699028689999995,-0.0006380425843772741,-0.03831800187253975,-0.009109830232432614,b''
2023-02-17 05:21:27.073904,-8.072834279999999,-87.74402020999999,-38.92259385,-0.0028947693722614076,-0.031463386153063766,-0.013956923758996709,b''
2023-02-17 05:21:27.278501,-2.59483959,-94.95190795999999,-39.01869901999999,-0.0009552079026633464,-0.034953533623138355,-0.014363496610485527,b''
2023-02-17 05:21:27.483646,11.532620399999999,-91.10770115999999,-48.05258499999999,0.004822782559756433,-0.03809998222232025,-0.02009492733236584,b''
2023-02-17 05:21:27.690373,-2.0182085699999996,-97.45064237999999,-32.964073309999996,-0.0007867267160364122,-0.03798766143108878,-0.012849869695173766,b''
2023-02-17 05:21:27.896194,-19.70155985,-96.87401135999998,-21.335347739999996,-0.008083912015422356,-0.03974918688527396,-0.008754285206919121,b''
2023-02-17 05:21:28.101121,-35.65501807,-90.14664945999999,-23.83408216,-0.013337784612531323,-0.03372194600160583,-0.008915823676375112,b''
2023-02-17 05:21:28.305881,-31.90691644,-95.91295966,-17.2989306,-0.01174551939561752,-0.03530731432783796,-0.006368052684479153,b''
2023-02-17 05:21:28.510734,-26.81334243,-84.76475993999999,-47.37984880999999,-0.009908838454862234,-0.031324715115260915,-0.01750916615856113,b''
2023-02-17 05:21:28.715517,-28.447130319999996,-83.99591857999998,-51.800686629999994,-0.010424432588138188,-0.030780250277075538,-0.01898232826010826,b''
2023-02-17 05:21:28.920521,-30.56144406,-88.03233571999999,-48.62921602,-0.011461532475095737,-0.033014980337156885,-0.018237532806324452,b''
2023-02-17 05:21:29.125606,-31.138075079999997,-85.43749612999999,-42.95901099,-0.011521885996785386,-0.03161406373828868,-0.015895935310481946,b''
2023-02-17 05:21:29.330833,-30.369233719999997,-81.49718415999999,-42.95901099,-0.01200489747714073,-0.032215674242252135,-0.016981611304572652,b''
2023-02-17 05:21:29.535759,-24.026292499999997,-89.37780809999998,-47.187638469999996,-0.008976268851142777,-0.03339172012601921,-0.017629392023764012,b''
2023-02-17 05:21:29.740824,-27.19776311,-79.09455491,-56.79815546999999,-0.0102194964077853,-0.029719595560436574,-0.02134177518382785,b''
2023-02-17 05:21:29.945624,-25.563975219999996,-86.87907367999999,-44.11227303,-0.009514180497717462,-0.03233390665400293,-0.01641732649795813,b''
2023-02-17 05:21:30.151035,-32.00302161,-87.84012538,-46.130481599999996,-0.011811417925855494,-0.032419327280422294,-0.01702546728051857,b''
2023-02-17 05:21:30.355991,-19.028823659999997,-88.60896674,-45.64995575,-0.007140962705761922,-0.033252361690756516,-0.01713109740035179,b''
2023-02-17 05:21:30.560896,-22.873030459999995,-88.99338741999999,-48.05258499999999,-0.008381807283626586,-0.032611569515665906,-0.017608838831165485,b''
2023-02-17 05:21:30.765728,-26.044501069999995,-84.09202374999998,-49.68637289,-0.009810998842795016,-0.03167757928986248,-0.018716923991860313,b''
2023-02-17 05:21:30.970822,-21.81587359,-85.05307545,-49.782478059999995,-0.00811404294984186,-0.03163404409951909,-0.018515745585773402,b''
2023-02-17 05:21:31.175664,-21.431452909999997,-86.39854783,-50.9357401,-0.008134573229085618,-0.03279363826413828,-0.019333290633994693,b''
2023-02-17 05:21:31.380536,-27.389973449999996,-81.49718415999999,-59.00857438,-0.010298249275820126,-0.030641808371910884,-0.022186403703017277,b''
2023-02-17 05:21:31.585505,-17.58724611,-82.07381517999998,-54.68384173,-0.006625139439961458,-0.030917317386411014,-0.020599477275254685,b''
2023-02-17 05:21:31.790541,-23.93018733,-79.57508075999999,-53.915000369999994,-0.00890613136812135,-0.029615569369070727,-0.02006562127530742,b''
2023-02-17 05:21:31.995630,-20.374296039999997,-83.13097205,-57.27868132,-0.007607018375097141,-0.031038070256727224,-0.021385768639447633,b''
2023-02-17 05:21:32.200414,-20.27819087,-80.82444797,-55.16436757999999,-0.0075469627256552485,-0.030080548114710837,-0.02053060002140228,b''
2023-02-17 05:21:32.405819,-19.124928829999998,-84.28423409,-56.509839959999994,-0.007126871052150818,-0.031408371420639014,-0.02105829235483725,b''
2023-02-17 05:21:32.610820,-15.184616859999998,-85.14918062,-48.725321189999995,-0.006006069033333006,-0.03367960230070821,-0.019272639239716227,b''
2023-02-17 05:21:32.817690,-15.95345822,-89.08949258999999,-53.05005384,-0.006154226159992504,-0.034367275001841335,-0.02046465566468214,b''
2023-02-17 05:21:33.022636,-15.761247879999999,-87.74402020999999,-50.263003909999995,-0.006219116506940736,-0.0346222766511346,-0.01983291422629918,b''
2023-02-17 05:21:33.226982,-23.353556309999995,-82.74655136999999,-52.37731765,-0.008240524134407679,-0.029197906500940007,-0.018481833963733152,b''
2023-02-17 05:21:33.431498,-24.79513386,-88.4167564,-46.514902279999994,-0.008542291743196984,-0.030460885285719996,-0.016025074432945985,b''
2023-02-17 05:21:33.636022,-27.101657939999996,-84.09202374999998,-53.43447451999999,-0.009582462006733294,-0.029732816510659177,-0.01889308111981336,b''
2023-02-17 05:21:33.840491,-23.93018733,-84.95697028,-48.725321189999995,-0.008603745101368077,-0.030545022769729258,-0.017518468941489118,b''
2023-02-17 05:21:34.044922,-20.374296039999997,-89.95443912,-45.553850579999995,-0.007320419343045614,-0.03232034200527778,-0.016367352681982084,b''
2023-02-17 05:21:34.249608,-18.259982299999997,-87.45570469999998,-52.76173832999999,-0.006700065793893373,-0.032089788802295516,-0.019359663793920845,b''
2023-02-17 05:21:34.454394,-15.857353049999999,-84.86086510999999,-52.857843499999994,-0.00578067131368698,-0.0309353501206715,-0.01926890437880502,b''
2023-02-17 05:21:34.659150,-21.04703223,-84.76475993999999,-53.72279003,-0.008410173897118511,-0.03387111131178244,-0.02146706487906158,b''
2023-02-17 05:21:34.863902,-20.374296039999997,-85.24528579,-52.08900213999999,-0.00756815748934514,-0.03166488534452583,-0.019348779996334997,b''
2023-02-17 05:21:35.068599,-17.491140939999998,-84.09202374999998,-54.10721070999999,-0.0065013620198897115,-0.03125654817267787,-0.020111356138386327,b''
2023-02-17 05:21:35.273300,-22.008083929999998,-85.05307545,-50.839634929999995,-0.008327204989655002,-0.03218155640115583,-0.01923620715956531,b''
